,0,1
7376,93@330,"460,1874,246"
7377,56@933,"1874,1914"
7378,76@2531,"590,1530,1273,61,969,1669"
7379,80@3525,"1652,1273,61"
7380,92@1627,"941,268"
7381,48@5148,788
7382,78@2507,"1155,640,622,1956"
7383,40@213,"157,965,1487,271,501,1423,324,1383"
7384,10@2912,"186,1479,941,186"
7385,1@1653,"1096,1874,246,1153"
7386,71@841,"142,1692,905"
7387,3@2281,757
7388,82@362,"1796,256"
7389,52@1185,"143,255,284"
7390,50@4220,605
7391,90@4382,"1869,1674,1372,268,1744,1283,246,992,1797,1213,1956,324,1355,1572"
7392,86@2111,1986
7393,59@812,186
7394,16@4623,"564,268,1155,1340,77"
7395,6@3866,"186,2036,1213,476,1078"
7396,134@847,"246,1397,1732,1956"
7397,92@1048,"0,761"
7398,69@4190,"643,1963,61"
7399,115@2888,152
7400,82@3418,545
7401,86@3058,1096
7402,69@3854,"976,1213,731"
7403,32@1524,"152,581,1155,1487,1479,969,1213"
7404,101@4510,"1224,1714"
7405,8@4562,1460
7406,145@1218,"69,694,131,2073,694"
7407,149@2628,1463
7408,71@2041,"152,2043,243,1738,1172,246,428,1651,61"
7409,2@3900,"1826,1874,1273,1657"
7410,146@3839,"1697,941,694"
7411,90@3559,"2048,1213,1459,428"
7412,64@2588,"508,1213"
7413,15@976,"1189,1567,1479,941"
7414,141@2760,"1479,682,88,1978,551,1278"
7415,83@210,1551
7416,63@4876,"1093,1126,1521,1213,731,476"
7417,18@3353,596
7418,75@823,"337,1874,1484"
7419,24@841,2043
7420,139@5193,"1869,2055,694"
7421,147@351,"1869,845,565,137,62,845"
7422,129@578,"694,2001"
7423,3@582,"1652,1931,1126,1403,1215,2071"
7424,96@1122,1874
7425,146@4035,"1016,1091,1215,1091,731"
7426,149@2407,"234,1213,1078"
7427,46@3090,"186,565,1213"
7428,30@1484,188
7429,19@3459,1639
7430,122@1145,"312,1869,965,689,581,1397,1567,606,246,757"
7431,99@812,"1310,77,1744,1990,693"
7432,64@4943,"15,581,792,1423,1606"
7433,88@789,"1503,31,110"
7434,11@4662,1213
7435,87@281,"1874,246"
7436,6@1235,"1479,1213"
7437,126@2784,1874
7438,62@5106,"1678,1479"
7439,113@1678,"1963,1423"
7440,147@1071,"1372,152,993,2036,905"
7441,147@2466,1423
7442,121@129,"689,268,1873,436,969"
7443,50@3021,69
7444,107@3014,838
7445,50@1959,294
7446,104@2921,"757,1248,333,1273,592,526,605"
7447,87@4753,"689,652"
7448,49@1004,"509,1172,596,1213"
7449,78@1026,"919,186"
7450,132@5110,77
7451,69@5088,"186,1213"
7452,98@2066,"545,2003,1874,62"
7453,139@3061,154
7454,38@3991,"15,1873,1023,1213"
7455,56@258,1925
7456,122@3226,"303,1213"
7457,56@3454,"835,1155,565,643,111"
7458,149@2973,"186,643"
7459,31@3071,"513,1873,186,1423"
7460,87@513,"1372,268,835,124"
7461,61@4585,1397
7462,73@1609,"428,289"
7463,10@204,1818
7464,71@4602,"268,914,1956"
7465,56@368,"795,1894"
7466,1@259,"460,755,1044,1369,314,565,1213"
7467,151@4034,"15,152,1078,310,556,1928"
7468,108@2726,"845,1931"
7469,18@2786,"101,1732,101"
7470,84@1999,"941,913,1977"
7471,149@4596,255
7472,62@4474,"1511,694,1632,445,2046"
7473,20@1830,"1213,385"
7474,62@1185,"1441,186"
7475,10@1947,"726,1874"
7476,16@2076,"1991,845,794,277,1243"
7477,36@753,"1674,2005,1397,565"
7478,129@117,"689,1155,445,1774"
7479,90@3887,"268,186,268,186"
7480,51@4223,"21,1925"
7481,85@1038,"142,1096,1567,1797,1279,385"
7482,35@1469,"873,1874"
7483,42@3399,"1869,1286,1500,125,2016"
7484,16@1920,966
7485,86@5003,62
7486,121@840,1479
7487,140@1743,"605,1931"
7488,102@1975,"1093,1023"
7489,108@2995,"1093,694,992,821,376,1953,1093"
7490,39@3662,428
7491,1@2972,780
7492,99@1024,"216,1897"
7493,3@2586,"1931,1215"
7494,146@3875,"1078,428,646,1643"
7495,102@4184,"1639,1423"
7496,39@4730,"1479,2036"
7497,86@647,"101,777,62,2073"
7498,92@1369,"268,1146,1134"
7499,88@4593,2036
7500,34@2314,88
7501,147@4573,"406,1172"
7502,67@1450,1874
7503,141@2133,88
7504,88@1237,"69,1023,319,1972,1449,941,1096,736,186,1567,1895,102,1888"
7505,140@1577,"941,1016,1479,246,1946,2046,1451,1946"
7506,88@1306,969
7507,35@3322,1315
7508,129@53,"1869,845,604,1213,565"
7509,39@330,"1546,565,1375"
7510,64@2770,"861,1315,1172,2036,1423"
7511,35@464,"1172,1895,428"
7512,92@4720,"980,1871"
7513,88@1725,"941,1335,777,1213,1059,428"
7514,149@3014,"527,1979"
7515,96@5237,1479
7516,3@3071,"1402,689,385,1213,1213"
7517,147@1056,"77,645,565,1658"
7518,84@1492,2062
7519,56@4777,"312,268,581,460,565,596,1213,186,1757"
7520,99@1962,"1479,731"
7521,114@4603,"324,1641"
7522,101@1731,"268,234,810,1567,385,1928"
7523,9@3942,"1873,1397,1963,1210,596,62"
7524,4@2606,"1205,186,1273"
7525,67@778,"187,142,581,294,1172,731"
7526,151@705,711
7527,149@632,"1692,596"
7528,62@840,2071
7529,146@3343,"2071,605"
7530,10@3725,"592,1135,810,1696"
7531,50@1599,"1023,534,605,581,246"
7532,39@4329,"77,635,460,186,186"
7533,149@2005,"1869,1700,31,845"
7534,96@4432,969
7535,113@4520,1614
7536,25@4198,"1530,62,1213"
7537,148@4478,"152,1096,1423"
7538,18@2536,"1099,1188,1643"
7539,104@4512,"941,1096,1172,1447,186"
7540,28@3849,"62,1873"
7541,77@675,"163,1831,1273,62"
7542,42@3931,"2079,428,445"
7543,129@705,795
7544,89@3932,"583,1849"
7545,26@5177,268
7546,151@3897,"556,1213,1567"
7547,16@1013,"268,1386,277"
7548,83@1863,2058
7549,133@3281,"607,1016"
7550,28@4073,"689,186"
7551,105@3166,"15,1738,61,1213,245"
7552,149@1684,"551,1744,1946,1674"
7553,3@4155,"142,1315,142"
7554,92@1926,"2024,596,799,1213,61"
7555,99@3042,"1873,1355,1548,143"
7556,113@4537,"1639,1243"
7557,26@3779,"293,1187"
7558,79@395,"268,130,1213"
7559,97@2215,"694,1213"
7560,52@4250,"1674,941,694,992,1441"
7561,129@3758,"21,795,1408"
7562,22@701,"1096,983,1423,1928,731"
7563,103@597,"152,142,991,228"
7564,87@3888,2062
7565,92@1786,"296,1213"
7566,140@1988,"592,1530,1403"
7567,10@2623,"1363,810,643,596"
7568,92@4263,"83,1543,186"
7569,142@1002,"1768,1243"
7570,99@405,"1874,516,1956"
7571,124@1293,268
7572,9@3026,"941,69,1023,1213,1023"
7573,70@824,"2089,1023,1403"
7574,16@1530,1946
7575,1@2523,1301
7576,81@4079,"1093,1931"
7577,28@809,1479
7578,88@3471,"941,1716,184,249"
7579,144@4415,1273
7580,139@2855,"268,1928"
7581,116@2092,"1093,491,1928"
7582,39@1868,"757,142"
7583,103@3222,"1155,1874"
7584,127@2727,643
7585,22@2015,2073
7586,136@2239,"1023,1530,286"
7587,127@105,"152,694,1963,1104,152"
7588,137@4374,"2055,142,1363,2071,1091,770"
7589,42@1001,1869
7590,120@2799,646
7591,142@2651,777
7592,87@4140,"142,1023"
7593,44@643,"15,47,1873"
7594,118@2751,731
7595,106@1990,"15,941,689,1714,1078"
7596,3@9,"1931,249"
7597,92@4416,1479
7598,67@1525,"460,1283,1582,496,516,1405"
7599,121@4938,428
7600,92@3642,1479
7601,149@1537,1956
7602,30@3348,1353
7603,87@2834,"1224,709"
7604,145@3958,"1548,1023,1407"
7605,47@1017,"893,527"
7606,122@4306,"1953,293,508,1023,59,1213,1928,694,428"
7607,41@2292,1639
7608,86@4806,"1874,1979"
7609,92@5144,711
7610,39@1179,"1650,643,1475"
7611,70@3675,1925
7612,37@245,"1273,605"
7613,62@1287,"694,1423,1104"
7614,92@781,"689,62"
7615,51@1445,"1189,268,77,163,1514,1946"
7616,48@1148,186
7617,142@2141,"83,645,124"
7618,114@1602,"1869,1874"
7619,27@1112,1567
7620,92@3128,2079
7621,12@1309,"294,1479,1669"
7622,10@2651,969
7623,118@1743,"186,1946"
7624,30@3909,1874
7625,86@1311,2003
7626,42@3690,"1869,2003"
7627,25@178,"592,1652,1931"
7628,31@2523,"142,1628,329,281,1023"
7629,40@5215,"1078,186,1567,2062"
7630,59@739,2003
7631,4@2945,"428,969"
7632,83@2259,"1145,565,501"
7633,22@2404,"980,186,2081,1213,731,694,143"
7634,18@4893,"1078,565,246"
7635,29@5053,"294,1594,383"
7636,35@1249,"1979,324"
7637,59@2005,"1213,2089"
7638,77@2813,"703,186"
7639,9@4484,427
7640,31@3151,1273
7641,13@3061,"777,1913"
7642,1@3135,564
7643,131@917,1652
7644,79@4455,1104
7645,86@4604,965
7646,39@2346,"1093,1315,1479,62,1172"
7647,1@4714,"629,586"
7648,44@4811,"738,1213"
7649,75@2764,"1692,1983,1928"
7650,141@3861,"583,1244"
7651,4@304,"1092,1213"
7652,152@3357,1025
7653,152@3690,1475
7654,47@212,"268,1709,1155,445"
7655,114@3436,"1700,1953,1210,1475"
7656,34@3323,"757,1093,1567,1651,2073,385,1779,1503"
7657,120@2725,1690
7658,108@2869,"1072,140"
7659,16@2349,"1514,324"
7660,70@3580,"1869,1023,1213"
7661,118@3244,"195,1479"
7662,120@4079,"243,293,436,1567,246,1213"
7663,119@2678,1479
7664,87@1170,"1674,268,1744,1977,777,1867,565,1979"
7665,96@1609,"1172,1393,1213,1479,1213"
7666,147@2239,"941,1714,1213,1213"
7667,43@4293,"1674,186,1679"
7668,110@2191,1155
7669,142@4237,"268,635,460,755,643,1850"
7670,43@1323,"1155,186"
7671,22@3284,1085
7672,106@2234,"1372,1310,268,77,635,835,460,1928,1213"
7673,16@2543,1213
7674,10@3666,"1372,376,1155,319,556,1952,479,1213,1040,1567,596,992,223,1153,1059,1567"
7675,142@2526,"24,21,90,2003,479"
7676,134@1208,"137,1433,1956"
7677,77@2605,"1433,62,1706,1732,1931,1441"
7678,120@3487,"965,1155,1956,324"
7679,142@4524,"604,1278,604,793"
7680,120@1528,496
7681,101@2147,"1697,1155,1874,102,385,324,731"
7682,3@4459,"755,342,1385,1928,1867,1189"
7683,89@2629,"1172,1172"
7684,108@4408,"152,1714,1963,319,1213"
7685,144@1397,705
7686,59@977,275
7687,14@4534,1135
7688,38@3665,"928,1475"
7689,121@4159,"694,799"
7690,139@2379,71
7691,92@1461,"2034,581,77,643,604,90,496,1648"
7692,4@1881,777
7693,56@3719,905
7694,44@3122,"152,15,1023,1874,1213"
7695,106@2978,566
7696,61@943,2033
7697,10@1109,644
7698,3@2826,"777,1027"
7699,71@3697,1567
7700,61@478,1874
7701,26@4082,"1023,62,428"
7702,104@1919,629
7703,42@4294,"694,1692,1397,596,1213"
7704,42@5162,"1869,564,186,445,42,1867,976"
7705,47@4108,186
7706,62@121,"1072,1913"
7707,149@139,"2036,61,2036"
7708,86@4899,"436,479"
7709,47@3342,596
7710,35@1973,"69,581,1099,694,1479,2036,1651,1213,731"
7711,134@4810,"689,1368,1874"
7712,39@4236,"293,1409,293"
7713,101@4179,1479
7714,34@793,"293,422,1080,1441"
7715,54@3607,1874
7716,96@791,"207,491,175"
7717,88@1724,"137,1880,2046,249,2046"
7718,42@3924,"1829,1978,1048,194,1706"
7719,42@3526,"689,702"
7720,69@3255,"137,526,137"
7721,1@2507,"581,460"
7722,70@3068,1643
7723,15@3627,"1787,1048,1479,1780,62"
7724,50@4257,"705,605"
7725,8@5054,2003
7726,64@4514,"694,1867"
7727,83@52,"565,137"
7728,102@587,"738,289"
7729,96@899,186
7730,74@2215,"2043,694,980,1394,2036,69,694"
7731,142@2091,"249,1213"
7732,42@1876,"565,1213"
7733,16@1790,1849
7734,39@3309,"293,1273,1210,2060"
7735,120@1261,"1873,1873,149"
7736,3@2038,"835,676"
7737,10@2358,"1023,1104"
7738,115@4201,"1426,1956,446"
7739,62@3653,"689,1479,1172,1423,689"
7740,1@4587,"769,268,1155,186,547,1177"
7741,102@2806,"21,596"
7742,120@737,1500
7743,116@1637,1928
7744,98@5014,"47,2055,246,1423,305"
7745,102@4886,"1273,596,1273"
7746,107@4824,738
7747,79@4224,2036
7748,85@2259,"1155,565"
7749,8@2589,1913
7750,24@2122,"261,803,1956"
7751,43@2874,"1869,959,755,11,835"
7752,5@4088,"186,1874,1213,1213"
7753,35@4493,"186,479"
7754,1@3010,"1529,1738,777"
7755,143@2831,1213
7756,103@4428,"564,1048"
7757,140@3191,"2043,1248,605,736,605"
7758,5@2863,42
7759,101@2590,"1188,198"
7760,69@2682,"689,1023,428"
7761,54@4682,1213
7762,104@764,736
7763,139@2399,186
7764,122@4263,"268,1155,1368,1210,992,731"
7765,91@1258,"1153,1567,1243"
7766,56@5143,"1652,1874,580,249,580"
7767,19@2589,1874
7768,34@2994,"1639,1273,1025"
7769,103@199,"835,501"
7770,38@1893,"1963,1610"
7771,137@3657,"152,1213,186"
7772,42@616,"152,581,142,1632,1155,436,351,62"
7773,142@4915,"196,312,268,643,1867"
7774,131@2712,77
7775,112@4208,"592,293,705,777,1023"
7776,130@3023,1874
7777,90@1253,125
7778,80@4717,1546
7779,15@2521,479
7780,88@3500,"186,476"
7781,72@4512,"1897,186,1023,479"
7782,45@46,62
7783,120@584,142
7784,50@4937,605
7785,74@4955,1273
7786,101@4636,"1323,1669"
7787,142@1523,"581,1155,835"
7788,56@882,"1397,152"
7789,145@2580,"941,293,914,992"
7790,50@4551,"891,186,845,2036,731,186,598,385,1714,891,1023"
7791,136@1999,1636
7792,18@1601,"216,1983,1213,143"
7793,122@3873,"268,445,1213,1867,1100"
7794,42@4940,"814,62,731"
7795,142@426,"480,268,1543,835,777,1623"
7796,118@2484,"689,1986"
7797,147@969,"592,2045,1093,2061,605,655,428"
7798,147@1184,"792,1023,2046"
7799,99@3729,1479
7800,88@1651,331
7801,112@399,"992,645,1213"
7802,66@2651,1479
7803,115@2995,"777,1104"
7804,129@688,"694,1323,697"
7805,2@4530,"1869,606,731"
7806,51@2930,"643,1479"
7807,96@379,"1205,341,929,835,551,1340,186,256,324,1213"
7808,10@2803,"1674,31,69,146,835,1355,1155,976,501,102,1369,731,2043,759,1947,1104"
7809,32@4973,"565,1479"
7810,147@4933,"592,1101,549"
7811,131@4761,186
7812,85@2819,1874
7813,35@3452,"186,1213,1946"
7814,110@4190,"792,2048"
7815,42@189,"268,259,470,596,718"
7816,89@2468,"268,460,1283,643,556,324,324"
7817,131@2038,"835,1889,1956,115,268,1129,604"
7818,152@189,"77,479,1928"
7819,108@2764,"1023,1866,1213,845,596,1928,1213,1928"
7820,9@4188,"2061,596,62,736"
7821,4@4723,"1093,207,1714,694,666,2036,1521,694"
7822,95@596,1078
7823,135@2844,795
7824,76@3029,596
7825,102@417,845
7826,125@1131,"835,839"
7827,53@659,1869
7828,128@4542,"1155,1441,186,1423"
7829,121@2187,324
7830,31@697,"1273,1423,1546"
7831,142@2275,"1719,835,1441,342,565"
7832,142@1393,"1172,1213,268"
7833,32@3689,186
7834,10@1743,"1529,1956,2089,1484,605"
7835,32@2224,1874
7836,31@101,"31,341,1096,1301,558,1977"
7837,32@1611,"2071,1023,580"
7838,60@3791,"777,1979,1979"
7839,121@4061,"1155,1744,607,1956"
7840,83@216,"1213,335"
7841,149@4472,"795,1726"
7842,89@2748,"1059,1441,818,1479,1447,905,1213,428,176"
7843,56@2688,"1869,460,1332,479,992"
7844,146@1148,"1372,1886,268,1155,460,777,501,124,361"
7845,64@5180,"367,1676,1096,1567"
7846,106@2216,"1210,152"
7847,10@2766,"1135,1023"
7848,35@2027,"186,1567,246,1567"
7849,83@5255,"1155,83,1405"
7850,86@4052,"565,1213,61"
7851,78@3996,"47,31,1999,694,428,569,731,1023"
7852,136@1134,"1546,1639,1780,646"
7853,131@4371,"77,2089"
7854,56@3419,"1874,1849"
7855,108@149,"1023,1941"
7856,35@3088,694
7857,147@368,1925
7858,34@1618,"503,1096,1155,1878,294,1928,1397"
7859,76@743,"268,635,186,1278"
7860,114@1419,596
7861,143@1159,"1155,1441,61"
7862,93@1449,"1870,1789"
7863,39@1043,"1273,371,62,592"
7864,106@846,"1714,777,1530,1315,1423"
7865,92@731,"694,1418"
7866,86@4324,941
7867,126@586,1245
7868,22@415,"835,1441"
7869,56@2620,"835,1210,1210"
7870,24@3014,163
7871,122@5144,1979
7872,4@3199,"102,1928,1213,1732"
7873,27@1953,"1874,1895"
7874,102@2580,"1096,186,1679,975,445,993"
7875,151@4799,"1514,1213,446,1946,1648"
7876,104@5099,"1546,1273"
7877,60@3041,"806,1093"
7878,43@1441,"1831,1315,1273"
7879,102@3094,"1772,881"
7880,121@1594,21
7881,77@3557,207
7882,10@398,"504,1305"
7883,104@3885,1484
7884,101@2143,"1213,1068"
7885,151@1618,"1096,1155,607,1567,1075,556,1567"
7886,92@4775,"1674,268,491,445,1928"
7887,147@1969,694
7888,132@4734,"2055,1530,1273,646,1213"
7889,16@1634,"152,278,246,1213"
7890,1@2076,"1155,2003"
7891,62@2812,"941,649,186,777,569,1423,1606"
7892,27@2234,"460,496,516"
7893,3@2367,"276,88,2087"
7894,45@478,"137,257"
7895,71@4538,"268,1441,1874,1948"
7896,50@3931,"1869,1447"
7897,108@836,"1093,1323,2093,1632"
7898,145@3687,"1873,891,59,1928"
7899,92@395,770
7900,106@383,"202,1503,1487,1479,556,596,1928,179,1096"
7901,147@2114,62
7902,148@714,"1978,519,1278"
7903,114@1821,186
7904,70@2786,"590,1023,1188,646"
7905,67@1663,"1172,186,1172"
7906,19@2372,"329,914,186"
7907,96@429,"101,92,1874"
7908,17@1834,1273
7909,47@795,"152,1873,186,428,249"
7910,27@2214,630
7911,122@3389,1523
7912,96@191,"689,1458,1213"
7913,96@579,"929,1874,324,1213"
7914,135@929,"186,1479,1023"
7915,64@3388,"1210,385,428"
7916,70@3138,592
7917,129@4100,"1155,604,1044,1369"
7918,16@2442,"1342,142,1397,1963,1874,896"
7919,88@4447,"941,146,1999"
7920,42@3590,"845,643"
7921,15@867,"366,1213,1023"
7922,3@445,845
7923,10@2114,"607,1479,1780,992,607"
7924,58@274,"83,607,1567,42"
7925,144@4349,"806,1172,605"
7926,125@2141,"1372,268,1679,124"
7927,108@2812,"1931,1023"
7928,79@1395,"1172,1172"
7929,121@810,"268,1044"
7930,0@2462,"1243,268,1155,1928,1213"
7931,48@2679,"436,966"
7932,121@3506,"268,727,428"
7933,51@1939,"643,1946"
7934,132@2249,"1078,428,102,565"
7935,113@4810,"1674,1400,1946"
7936,106@4596,"15,1423,1213"
7937,32@3749,"268,962"
7938,149@4184,"1273,62"
7939,4@3033,"31,1418,186,137,1354,256,428,761,1213,731"
7940,36@3230,"1874,1479"
7941,122@2833,"1155,1308,643,1582,246,124,941,361,1425"
7942,54@1414,757
7943,95@2215,"980,731"
7944,28@2348,"1825,581,676,186,1397,1874,246,1213,565,1213"
7945,57@5170,"689,694,1679,54,1928,69,694"
7946,102@1017,591
7947,10@3748,"268,799,479,1213,942,694,643,324,1213,694"
7948,93@3950,"137,1956,1023"
7949,35@1587,"757,1869,1189,268,845,607,1850,992,1213"
7950,96@3910,"246,61,1946,1732"
7951,108@703,845
7952,4@3811,"1869,268,1096,186,1567,596"
7953,32@1666,"1925,1479"
7954,16@1979,"1273,428"
7955,94@1279,629
7956,151@1247,"1473,1350,2016"
7957,148@5158,"70,1213,1349"
7958,94@1003,"15,1883"
7959,149@1023,"1423,1946"
7960,61@3344,186
7961,75@4192,428
7962,86@803,2071
7963,42@3479,1479
7964,132@3948,"703,1315"
7965,21@1362,"810,186,137"
7966,104@3193,173
7967,122@1323,"565,565"
7968,131@484,"1223,1033"
7969,35@1813,"689,581,1889,1172,1315,1946"
7970,103@1652,1744
7971,114@4561,1479
7972,147@1975,"1809,479"
7973,39@1614,"137,565"
7974,137@5180,"1963,246,1423"
7975,151@4151,"941,293,1356,1096,191,385,1514,605,1985,1096,1874"
7976,146@1104,"1744,565,496,992,1956,268"
7977,39@659,"83,1155,1059,1423,460,1423,446,324"
7978,56@4070,"312,182,597,423,992"
7979,15@3205,777
7980,138@3323,"1372,1096,342,1874"
7981,50@3221,"1272,294,1963"
7982,68@2390,"1870,1311"
7983,2@4263,"920,268,186,1567,1423,249,1213"
7984,91@3321,125
7985,102@1614,186
7986,129@3318,795
7987,32@3075,"1979,1928"
7988,10@993,"152,777,738,1397,143,551,221,1873"
7989,70@2969,"993,1479,1023"
7990,110@1498,"186,2089"
7991,93@3720,"1273,1027"
7992,78@2170,"961,563"
7993,139@2791,"2055,246,1213"
7994,61@412,186
7995,139@3334,"1674,380,1692"
7996,102@4693,"1372,2043,152,1873,1558,509,1213"
7997,128@1962,1874
7998,69@3917,"1869,293,428"
7999,104@1561,"689,1582,501,1780"
8000,51@4765,"312,1674,268,1487,186,1956,1319"
8001,111@943,"736,551"
8002,44@5053,2058
8003,62@3787,1423
8004,149@1123,"862,777,61"
8005,8@822,565
8006,138@1493,"152,2073,1213,871"
8007,107@3350,"1494,605"
8008,105@2808,"293,1096,914,665,1009,1928"
8009,119@1593,1744
8010,42@3593,393
8011,47@4799,1946
8012,88@724,"1889,1983,1487,277,524"
8013,48@4031,"142,980,1639"
8014,88@2748,"1372,1905,186,1567"
8015,37@1938,"941,1397,1874"
8016,50@1923,"596,380,1059,731,1143"
8017,104@4713,1273
8018,57@2800,"844,191,217,62,230,191,230"
8019,139@442,"480,835,556,246"
8020,48@728,"2036,1941"
8021,118@4934,"757,15,1946"
8022,113@1016,581
8023,51@3629,1273
8024,147@2937,1290
8025,15@488,"1869,1315,1479"
8026,97@2568,"1674,581,1874"
8027,78@2390,770
8028,149@1362,"1479,1213"
8029,70@2041,1172
8030,82@2594,"1979,88"
8031,69@1917,"1372,268,1487"
8032,147@4460,941
8033,33@3909,1870
8034,56@3297,"689,643"
8035,15@2866,"137,1403,1423,1669"
8036,106@3834,"795,1979"
8037,85@99,"1479,1213"
8038,39@1962,"152,694,1397,1651,731"
8039,44@1237,1096
8040,116@4190,182
8041,86@4662,"581,556,1213,1189"
8042,10@3377,"1093,736,526,1888,810"
8043,37@3236,"142,428,1213"
8044,71@522,559
8045,139@868,"270,436"
8046,88@105,"1756,186,1023,1963,2073,683,557"
8047,145@2383,"1963,992,249,1514,428"
8048,103@4931,"1829,1278"
8049,147@1078,"835,1956,565"
8050,147@3904,1639
8051,13@2637,"1956,1543"
8052,99@1266,"941,293,479,1213,1189,1873"
8053,25@2712,"588,186,421,498,1052,1956,1405,421"
8054,56@4197,"1155,2005"
8055,70@3490,"1719,581,77,1512,1582,596"
8056,147@1534,1213
8057,111@3071,"761,385,1213"
8058,147@4808,"1878,61,1213"
8059,129@4791,592
8060,143@4293,"839,604,1874,284"
8061,5@932,"777,186,1864,777,1213"
8062,67@739,21
8063,113@2727,937
8064,3@4198,"228,1172,1479,62,1213"
8065,147@2680,1561
8066,106@4202,"1529,1931,959,1660,1529"
8067,78@1967,"1310,604,496,1350,604"
8068,61@4772,"186,1213"
8069,113@10,565
8070,128@2685,186
8071,67@1967,"1243,83,77,1441,845,496,516,1400,1243"
8072,77@1116,"1213,476,186"
8073,77@1130,"1692,186,905"
8074,17@4810,"1155,186"
8075,146@3063,"941,241,268,1078,1418,1632,246,445,1968"
8076,104@3003,497
8077,47@1943,1650
8078,56@2638,1874
8079,16@913,"1093,513,895"
8080,63@1657,1706
8081,104@186,"191,278,969,1928,2089,496,1213"
8082,2@5111,"1096,61"
8083,99@4915,"77,460,1213,1213"
8084,98@4748,62
8085,92@2412,1479
8086,31@408,"1273,1849,428"
8087,22@3649,"777,2036,283"
8088,55@3827,1593
8089,41@5002,694
8090,7@4083,"596,237"
8091,135@2683,"186,1023,1210,1213,142,1023,1567"
8092,114@2936,1874
8093,74@4524,"268,77,1956"
8094,17@3895,1213
8095,143@181,"777,1913,140,1114"
8096,35@4256,2036
8097,146@3202,"656,1145"
8098,132@2801,"491,1956"
8099,149@2429,"1529,1546,186"
8100,61@778,294
8101,149@2034,"1135,1479,1078"
8102,88@1599,"689,703,1315,17,2073"
8103,86@1667,"1402,31,180"
8104,144@908,"592,705,428"
8105,103@4485,1874
8106,67@4773,466
8107,27@1987,"795,969,1909"
8108,141@3065,"635,516"
8109,104@703,"979,891,736,1447"
8110,37@638,"186,1023,428"
8111,58@4606,61
8112,131@1950,"1963,163,1213"
8113,62@5119,759
8114,4@3287,"694,508,1104"
8115,72@2844,"1310,795"
8116,137@3768,"1874,586,586"
8117,8@2197,913
8118,76@660,"757,581,146"
8119,80@3126,792
8120,118@2249,"268,1023,1301,1567,2062,1479,331"
8121,137@3222,"152,1674,581,596,1213"
8122,102@589,"152,186,641,1484"
8123,140@445,"602,1946"
8124,63@3128,1874
8125,59@2285,341
8126,137@1743,"186,1213,605,1210,1849"
8127,96@4528,"15,1874,1423,186,1514"
8128,86@237,"143,1887,1487"
8129,94@1267,249
8130,10@3106,"635,1155,445"
8131,75@3679,"1323,596"
8132,144@340,777
8133,81@203,630
8134,9@4033,"1318,1172,62"
8135,96@1082,"214,186,1210,246,1514,2089"
8136,8@3293,961
8137,80@2498,757
8138,99@4596,"2012,428"
8139,21@3244,"1996,88"
8140,35@4318,186
8141,9@4918,2071
8142,74@1999,289
8143,22@2554,"1023,1210,1671"
8144,14@4066,1670
8145,122@5206,"77,835,596,931,246"
8146,69@604,"491,1273"
8147,99@4631,"1874,500"
8148,46@2574,"186,476,605"
8149,3@1962,"941,694"
8150,121@1362,"186,486,428,941,486,2046,1521"
8151,48@4444,1963
8152,86@4372,731
8153,3@969,526
8154,102@4977,"152,1536,1023,526,569"
8155,149@3958,1650
8156,98@846,"777,62,1213,646"
8157,142@3851,"565,342"
8158,102@5264,"1213,731,1315"
8159,34@3800,"246,385,1779"
8160,15@3096,1870
8161,54@579,1155
8162,142@3541,"1243,268,602,1243"
8163,101@944,"689,1536,1479,905,1155"
8164,71@4899,"491,77,604,1213"
8165,15@669,"592,1484,596"
8166,50@738,"186,137"
8167,22@3140,"689,694,1692"
8168,135@2378,"1787,130"
8169,46@4477,1093
8170,106@2806,2006
8171,1@2234,"77,1744,565,1688,1948,1423,1213"
8172,100@185,"1142,835,1096,1874,556,1952,596,1677,1459,1372,274,1717"
8173,78@2648,795
8174,137@2338,795
8175,15@3030,"1380,1479,969"
8176,86@3916,"289,705,1941"
8177,111@869,"1078,1521"
8178,114@3260,"1654,1874"
8179,149@3015,"689,810,1548"
8180,20@928,"590,581"
8181,128@3067,"1869,1040"
8182,67@1134,2079
8183,61@1880,"186,406,1479"
8184,147@1109,1093
8185,147@5256,1639
8186,83@2407,"1093,1315"
8187,108@1949,"565,1963"
8188,134@948,"1093,1873,1397,1213,1213"
8189,58@3224,1479
8190,96@2540,101
8191,56@3228,"643,1874,565"
8192,149@2007,"1794,596"
8193,114@4014,"1590,186,1210,1104,293"
8194,42@3382,727
8195,141@3720,"694,1368,1428"
8196,66@665,1215
8197,92@1194,1479
8198,84@3782,"777,246"
8199,70@3940,"399,289,1521"
8200,43@476,"675,1963,556,731,941,731"
8201,31@2230,1824
8202,147@614,"444,992"
8203,123@708,285
8204,103@568,"1155,1514"
8205,13@1941,"77,1688,261,202,581,1543,1688,1213,324,1243"
8206,83@3029,"581,293,589,460,545,589"
8207,37@3010,"731,941,1658"
8208,86@3530,"941,143,186,1679,1952,556,1210,1522,1350"
8209,26@2163,"1674,1869,1928,1867"
8210,31@1722,"1503,186,1874,1400"
8211,49@4998,"1273,897"
8212,102@1748,460
8213,11@3660,"295,129,730"
8214,67@3915,"1155,738,1567,102,54"
8215,42@2452,"491,15"
8216,128@4757,"152,965,268,1213"
